" Acer Aspire 3 A315-58-37M9 Intel Core i3-1115G4 (up to 4.1GHz), 15.6"" LED FULL HD (1920 x 1080), 4GB, 1TB + 128GB SSD PCIe? NVMe M.2, Intel UHD Graphics, WiFi, BT 5.0, Cam, LAN, RJ45, Eng-Rus, ELECTRIC BLUE https://www.link.kg/catalog/1/41488639",*  36029.7 ⊆   *,399 $
" Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Pentium Gold 7505 (1.8Ghz), 8GB, 500GB + 128GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus https://www.link.kg/catalog/1/41374182",*  34675.2 ⊆   *,384 $
" Acer Aspire 3 A315-58-37M9 Intel Core i3-1115G4 (up to 4.1GHz), 15.6"" LED FULL HD (1920 x 1080), 12GB, 128GB SSD PCIe? NVMe M.2, Intel UHD Graphics, WiFi, BT 5.0, Cam, LAN, RJ45, Eng-Rus, ELECTRIC BLUE https://www.link.kg/catalog/1/41488641",*  36120 ⊆   *,400 $
" Asus ExpertBooK P1412CEA Intel Core i3-1115G4 (up to 4.1Ghz), 14"" LED FULL HD (1920 x 1080), 4GB DDR4-3200Mhz, 1TB + 256GB SSD PCIe NVMe, Intel UHD Graphics, WiFi 5, BT 4, USB Type-C, замок Kensington, Cam, Eng-Rus, SLATE GREY https://www.link.kg/catalog/1/41488466",*  36120 ⊆   *,400 $
" Ноутбук Asus X515EA Intel Core i3-1115G4 (up to 4.1Ghz), 15.6"" FULL HD, 8GB, 256GB SDD m.2 NVMe, Intel Iris Graphics Xe G7, WiFi 6, BT 5.2, Cam, DOS, серебро[90NB0TY2-M03PT0](*id 12) https://www.link.kg/catalog/1/41493237",*  34133.4 ⊆   *,378 $
" HP 250 G8 Black Intel Dual Core N4020 (up to 2.8Ghz), 16GB, 512GB SSD, Intel HD Graphics, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374363",*  34765.5 ⊆   *,385 $
" Lenovo Ideapad S145-15AST Black A6-9225 (up to 3.00Ghz), 4GB DDR4, 256GB M.2 NVMe PCIe, AMD Radeon R7 M445 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374215",*  34765.5 ⊆   *,385 $
" Lenovo Ideapad 3-15ADA05 Black Ryzen 3 3250U (up to 3.5Ghz), 4GB, 128GB M.2 NVMe PCIe, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374131",*  34765.5 ⊆   *,385 $
" HP 240 G8 Black Intel Pentium Quad Core N5030 (up to 3.1Ghz), 12GB, 512GB SSD, Intel HD Graphics, 14"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374330",*  34855.8 ⊆   *,386 $
" Ноутбук Lenovo V15 G2 ITL Intel Core i3-1115G4 (up to 4.1Ghz), 20GB, 500GB SSD, Intel UHD Graphics, 15.6"" FULL HD TN, WiFi, BT, LAN RJ45, DOS, Eng+Rus, черный [82KB0021AK](*id 12) https://www.link.kg/catalog/1/41493357",*  34223.7 ⊆   *,379 $
" Ноутбук Lenovo V15 G2 i3-1115G4 (up to 4.1Ghz), 8GB, 500GB SSD m.2 NVMe, Intel HD Graphics 620, 15.6"" FULL HD, WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus,черный, сумка в комплекте [82KB00Y8AK](*id 12) https://www.link.kg/catalog/1/41493122",*  34223.7 ⊆   *,379 $
" Lenovo IdeaPad L340-15API ATHLON 300U 2.4-3.3GHz,4GB,1TB, 15.6""HD RUS BLACK ( СЦ) https://www.link.kg/catalog/1/41503180",*  34314 ⊆   *,380 $
" ASUS VivoBook F415E-AS31 Intel Core i3-1115G4 (up to 4.1GHz), 14"" LED FULL HD IPS (1920 x 1080), 4GB, 256GB SSD, Intel UHD Graphics, WiFi 5, BT 4.1, Fingerprint Scaner (Сканер отпечатка пальцев), USB-C, Backlight Chiclet Eng Keyboard, Eng-Rus, SLATE https://www.link.kg/catalog/1/41488482",*  36300.6 ⊆   *,402 $
" ASUS X540UB Gold Intel Core i3-7020U (up to 3.1Ghz), 4GB, 500GB, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374526",*  34946.1 ⊆   *,387 $
" ASUS X540UB Silver Intel Core i3-7020U (up to 3.1Ghz), 4GB, 500GB, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374510",*  34946.1 ⊆   *,387 $
" Lenovo Ideapad 3-15IML05 Platinum Grey Intel Pentium 6405U (2.4Ghz), 4GB, 128GB SSD, Nvidia GeForce MX130 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374174",*  34946.1 ⊆   *,387 $
" Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Pentium Gold 7505 (1.8Ghz), 8GB, 512GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus https://www.link.kg/catalog/1/41374193",*  34946.1 ⊆   *,387 $
" Lenovo Ideapad 3-15ADA05 Black Ryzen 3 3250U (up to 3.5Ghz), 4GB, 1TB, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374136",*  34946.1 ⊆   *,387 $
" HP 240 G8 Black Intel Pentium Quad Core N5030 (up to 3.1Ghz), 12GB, 1TB + 256GB SSD, Intel HD Graphics, 14"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374324",*  35036.4 ⊆   *,388 $
" Ноутбук ASUS X543MA-DM1140 Intel Pentium Silver N5030 (1.10-3.10GHz), 4GB DDR4, 128GB SSD, Intel UHD Graphics 605, 15.6""FHD (1920x1080) LED, WiFi ac, BT 4.1, WC, CR, DOS, Русская клавиатура, Star Grey https://www.link.kg/catalog/1/41499778",*  35036.4 ⊆   *,388 $
" Ноутбук Lenovo V15 G2 ITL Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 1TB HDD+500GB SSD m.2 NVMe, Intel UHD Graphics, 15.6"" FULL HD TN, WiFi, BT, LAN RJ45, DOS, Eng+Rus, черный [82KB0021AK](*id 12) https://www.link.kg/catalog/1/41493370",*  34404.3 ⊆   *,381 $
" Ноутбук Dell Vostro 3510 Intel Core i3-1115G4 (3.00-4.10GHz), 4GB DDR4, 256GB SSD m.2 NVMe, Intel Iris Xe Graphics G4, 15.6"" HD, WiFi ac, BT 5.0, RJ-45, HD WC, CR, DOS, Eng-Rus(*id 12) https://www.link.kg/catalog/1/41493232",*  34404.3 ⊆   *,381 $
" ASUS VivoBook X515JA 15.6"" FHD i3-1005G1 1.2-3.4GHz,8GB,1TB+SSD 256GB, WIN11,RUS,SILVER https://www.link.kg/catalog/1/41503676",*  36120 ⊆   *,400 $
" Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Pentium Gold 7505 (1.8Ghz), 8GB, 1TB + 256GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus https://www.link.kg/catalog/1/41374187",*  35126.7 ⊆   *,389 $
" Lenovo Ideapad S145-15AST Black A6-9225 (up to 3.00Ghz), 8GB DDR4, 500GB, AMD Radeon R7 M445 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374230",*  35217 ⊆   *,390 $
" Acer EX215-52-37SE i3-1005G1 1.2-3.4GHz,4GB, 1TB, 15.6""FHD,LAN,BLACK (12 СЦ) https://www.link.kg/catalog/1/41503282",*  34584.9 ⊆   *,383 $
" ASUS VivoBook F415E-AS31 Intel Core i3-1115G4 (up to 4.1GHz), 14"" LED FULL HD IPS (1920 x 1080), 8GB, 128GB SSD, Intel UHD Graphics, WiFi 5, BT 4.1, Fingerprint Scaner (Сканер отпечатка пальцев), USB-C, Backlight Chiclet Eng Keyboard, Eng-Rus, SLATE https://www.link.kg/catalog/1/41488485",*  36571.5 ⊆   *,405 $
" ASUS X540UB Silver Intel Core i3-7020U (up to 3.1Ghz), 4GB, 500GB, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), DVDRW, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374536",*  35217 ⊆   *,390 $
" Lenovo Ideapad 3-15IML05 Platinum Grey Intel Pentium 6405U (2.4Ghz), 4GB, 1TB, Nvidia GeForce MX130 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374177",*  35217 ⊆   *,390 $
" Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 256GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте) https://www.link.kg/catalog/1/41374057",*  35217 ⊆   *,390 $
" Acer EX215-52-38SC i3-1005G1 1.2-3.4GHz,4GB, SSD 128GB, 15.6""FHD,LAN,BLACK (12 СЦ) https://www.link.kg/catalog/1/41503273",*  34675.2 ⊆   *,384 $
" Ноутбук Lenovo IdeaPad 3 14IIL05 Intel Core i3-1005G1 (1.20-3.40GHz), 8GB DDR4, 500GB SSD m.2 NVMe, Intel UHD Graphics, 14 ""FHD (1920x1080) IPS, WiFi ac, BT 5.0, CR, WC, Win 11 ENG Home in S mode, Eng-Ru, Platinum Grey [81WD010UUS](*id 12) https://www.link.kg/catalog/1/41493178",*  34675.2 ⊆   *,384 $
" ASUS X540UB Gold Intel Core i3-7020U (up to 3.1Ghz), 4GB, 1TB, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374525",*  35307.3 ⊆   *,391 $
" HP 250 G8 Black Intel Dual Core N4020 (up to 2.8Ghz), 16GB, 1TB + 256GB SSD, Intel HD Graphics, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374346",*  35397.6 ⊆   *,392 $
" Ноутбук ASUS X509FA-BR952T Intel Core i3-10110U (4M Cache, up to 4,10 GHz) ,12GB DDR4, 500GB SSD ,Intel UHD Graphics 620,15.6"" HD , Webcam,Wi-Fi ,Bluetooth ,Win10H, Silver [90NB0MZ1-M17820](*id 12) https://www.link.kg/catalog/1/41493251",*  34765.5 ⊆   *,385 $
" Lenovo Ideapad 3-15IML05 Platinum Grey Intel Pentium 6405U (2.4Ghz), 4GB, 256GB SSD, Nvidia GeForce MX130 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374175",*  35397.6 ⊆   *,392 $
" Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Pentium Gold 7505 (1.8Ghz), 12GB, 512GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus https://www.link.kg/catalog/1/41374196",*  35397.6 ⊆   *,392 $
" Acer EX215-52-38SC i3-1005G1 1.2-3.4GHz,4GB, 500GB, 15.6""FHD,LAN,BLACK (12 СЦ) https://www.link.kg/catalog/1/41503276",*  34855.8 ⊆   *,386 $
" Ноутбук Lenovo V15 G2 ITL Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 1TB SSD, Intel UHD Graphics, 15.6"" FULL HD TN, WiFi, BT, LAN RJ45, DOS, Eng+Rus, черный [82KB0021AK](*id 12) https://www.link.kg/catalog/1/41493369",*  34855.8 ⊆   *,386 $
" Acer Aspire 3 A315-58-37M9 Intel Core i3-1115G4 (up to 4.1GHz), 15.6"" LED FULL HD (1920 x 1080), 4GB, 1TB + 256GB SSD PCIe? NVMe M.2, Intel UHD Graphics, WiFi, BT 5.0, Cam, LAN, RJ45, Eng-Rus, ELECTRIC BLUE https://www.link.kg/catalog/1/41488629",*  36842.4 ⊆   *,408 $
" Asus ExpertBooK P1412CEA Intel Core i3-1115G4 (up to 4.1Ghz), 14"" LED FULL HD (1920 x 1080), 20GB DDR4-3200Mhz, 1TB, Intel UHD Graphics, WiFi 5, BT 4, USB Type-C, замок Kensington, Cam, Eng-Rus, SLATE GREY https://www.link.kg/catalog/1/41488514",*  36842.4 ⊆   *,408 $
" Ноутбук HP 15s-FQ5000 Intel Core i3-1215U (up to 4.4Ghz), 4GB, 256GB SSD, Intel UHD Graphics, без привода, 15.6"" HD (1366х768), WiFi, BT, Cam, DOS, Black(*id 12) https://www.link.kg/catalog/1/41493199",*  34855.8 ⊆   *,386 $
" Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 8GB, 1TB, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте) https://www.link.kg/catalog/1/41374070",*  35487.9 ⊆   *,393 $
" AsusPRO P1440FA-BV3736 Intel Core i3-10110U (up to 4.1Ghz), 14"" HD (1366х768), 16GB, 512GB SSD PCIe NVMe M.2, Intel HD Graphics 620, WiFi 6, BT 5.0, Cam, LAN, RJ45, VGA, HDMI, замок Kensington, Fingerprint Scaner (Сканер отпечатка пальцев), Eng-Rus, https://www.link.kg/catalog/1/41488384",*  36932.7 ⊆   *,409 $
" Acer Aspire A315-35 Silver Intel N4500 (up to 2.8Ghz), 8GB, 1TB + 256GB M.2 NVMe PCIe, Intel HD Graphics, 15.6"" LED FULL HD (1920x1080), WiFi, LAN RJ45, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41375121",*  35668.5 ⊆   *,395 $
" Acer Aspire A315-56 Black Intel Core i3-1005G1 (up to 3.4Ghz), 4GB, 500GB, Intel HD Graphics 620, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus https://www.link.kg/catalog/1/41375068",*  35668.5 ⊆   *,395 $
" Ноутбук Lenovo IdeaPad 1 14IAU7, Intel Core i3-1215U (up to 4.4Ghz), 12GB, 256GB SSD M.2 NVMe, Intel UHD Graphics, без привода, 14.0"" HD LED, WiFi, BT, Cam, Win11H S, серебро [82QC003VUS](*id 12) https://www.link.kg/catalog/1/41493195",*  35036.4 ⊆   *,388 $
" HP 250 G8 Black Intel Dual Core N4020 (up to 2.8Ghz), 12GB, 1TB + 512GB SSD, Intel HD Graphics, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374353",*  35668.5 ⊆   *,395 $
" Lenovo Ideapad 3-15IML05 Platinum Grey Intel Pentium 6405U (2.4Ghz), 4GB, 256GB M.2 NVMe PCIe, Nvidia GeForce MX130 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374172",*  35668.5 ⊆   *,395 $
" Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 8GB, 500GB, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте) https://www.link.kg/catalog/1/41374071",*  35668.5 ⊆   *,395 $
" Acer EX215-52-38SC i3-1005G1 1.2-3.4GHz,4GB, 1TB, 15.6""FHD,LAN,BLACK (12 СЦ) https://www.link.kg/catalog/1/41503277",*  35126.7 ⊆   *,389 $
" AsusPRO P1440FA-BV3736 Intel Core i3-10110U (up to 4.1Ghz), 14"" HD (1366х768), 16GB, 1TB + 128GB SSD PCIe NVMe M.2, Intel HD Graphics 620, WiFi 6, BT 5.0, Cam, LAN, RJ45, VGA, HDMI, замок Kensington, Fingerprint Scaner (Сканер отпечатка пальцев), Eng https://www.link.kg/catalog/1/41488522",*  37113.3 ⊆   *,411 $
" Ноутбук ASUS X509FA-BR952T Intel Core i3-10110U (4M Cache, up to 4,10 GHz) ,20GB DDR4,1TB HDD ,Intel UHD Graphics 620,15.6"" HD , Webcam,Wi-Fi ,Bluetooth ,Win10H, Silver [90NB0MZ1-M17820](*id 12) https://www.link.kg/catalog/1/41493244",*  35126.7 ⊆   *,389 $
" новая позиция6Ноутбук Acer Aspire 5 A515-56-32DK Intel Core i3-1115G4 (up to 4.1GHz), 15.6"" LED FULL HD (1920 x 1080) IPS, 4GB, 128GB SSD m.2 NVMe, UMA, WiFi, BT, Cam, LAN, RJ45, Win11Hs, серебристый(*id 12) https://www.link.kg/catalog/1/41493308",*  35217 ⊆   *,390 $
" Ноутбук Lenovo V15 G2 Intel Core i3-1115G4 (up to 4.1Ghz), 20GB, 256GB SSD m.2 NVMe, Intel HD Graphics 620, 15.6"" FULL HD, WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus, черный, сумка [82KB00Y8AK](*id 12) https://www.link.kg/catalog/1/41493891",*  35217 ⊆   *,390 $
" ASUS X540UB Gold Intel Core i3-7020U (up to 3.1Ghz), 4GB, 256GB SSD, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374524",*  35849.1 ⊆   *,397 $
" Acer Aspire A315-23-R3PE AMD Ryzen 5 3500U (4 ядра, 8 потоков up to 3.7Ghz), 15.6"" LED FULL HD (1920 x 1080), 4GB, 120GB SSD, AMD Radeon RX Vega 8 Graphics, WiFi, BT, Cam, LAN, RJ45, DOS, Eng-Rus, BLACK https://www.link.kg/catalog/1/41488618",*  37293.9 ⊆   *,413 $
" Asus ExpertBooK P1412CEA Intel Core i3-1115G4 (up to 4.1Ghz), 14"" LED FULL HD (1920 x 1080), 12GB DDR4-3200Mhz, 1TB + 128GB SSD PCIe NVMe, Intel UHD Graphics, WiFi 5, BT 4, USB Type-C, замок Kensington, Cam, Eng-Rus, SLATE GREY https://www.link.kg/catalog/1/41488492",*  37293.9 ⊆   *,413 $
" Asus ExpertBooK P1412CEA Intel Core i3-1115G4 (up to 4.1Ghz), 14"" LED FULL HD (1920 x 1080), 8GB DDR4-3200Mhz, 1TB + 256GB SSD PCIe NVMe, Intel UHD Graphics, WiFi 5, BT 4, USB Type-C, замок Kensington, Cam, Eng-Rus, SLATE GREY https://www.link.kg/catalog/1/41488467",*  37293.9 ⊆   *,413 $
" ASUS X540UB Silver Intel Core i3-7020U (up to 3.1Ghz), 4GB, 128GB SSD, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), DVDRW, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374537",*  35939.4 ⊆   *,398 $
" HP 240 G8 Black Intel Pentium Quad Core N5030 (up to 3.1Ghz), 16GB, 1TB + 128GB SSD, Intel HD Graphics, 14"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374317",*  35939.4 ⊆   *,398 $
" Lenovo Ideapad 3-15IML05 Platinum Grey Intel Pentium 6405U (2.4Ghz), 8GB, 500GB, Nvidia GeForce MX130 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374178",*  35939.4 ⊆   *,398 $
" Ноутбук HP 14-dq2032 Intel Core i3-1115G4 (3.0GHz-4.1GHz),8GB DDR4, 256GB SSD PCIe NVMe,Intel UHD Graphs,14"" HD(1366x768) Touchscr,WiFi ac,BT,HD Cam,Finger-t,Keyb(Eng),Win11,Nat Silv[66D27UA#ABA](*id 12) https://www.link.kg/catalog/1/41493209",*  35397.6 ⊆   *,392 $
" Ноутбук Acer Aspire 3 A315-59-35KV Slim Intel i3-1215U (3.30-4.40Ghz), 4GB, 256GB PCIe NVMe SSD, 15.6"" FHD IPS SlimBezel, WiFi, Bluetooth, DOS [NX.K6SER.001](*id 12) https://www.link.kg/catalog/1/41493311",*  35487.9 ⊆   *,393 $
" ASUS VivoBook F415E-AS31 Intel Core i3-1115G4 (up to 4.1GHz), 14"" LED FULL HD IPS (1920 x 1080), 12GB, 1TB, Intel UHD Graphics, WiFi 5, BT 4.1, Fingerprint Scaner (Сканер отпечатка пальцев), USB-C, Backlight Chiclet Eng Keyboard, Eng-Rus, SLATE GREY https://www.link.kg/catalog/1/41488488",*  37474.5 ⊆   *,415 $
" Ноутбук Asus VivoBook 14 (X413JA-211.VBWB) 14"" FHD WVA(IPS), i3-1005G1 (1.2GHz-3.4GHz), 4GB DDR4, 128GB SSD NVMe+ 1000GB SSD m.2 NVMe, UHD Graphics G1, USB-C, WiFiac, BT, HDWC, (Eng+Rus), Win10 Home, Dreamy White(*id 12) https://www.link.kg/catalog/1/41493276",*  35487.9 ⊆   *,393 $
" ASUS VivoBook F415E-AS31 Intel Core i3-1115G4 (up to 4.1GHz), 14"" LED FULL HD IPS (1920 x 1080), 12GB, 128GB SSD, Intel UHD Graphics, WiFi 5, BT 4.1, Fingerprint Scaner (Сканер отпечатка пальцев), USB-C, Backlight Chiclet Eng Keyboard, Eng-Rus, SLATE https://www.link.kg/catalog/1/41488484",*  37474.5 ⊆   *,415 $
" Asus ExpertBooK P1412CEA Intel Core i3-1115G4 (up to 4.1Ghz), 14"" LED FULL HD (1920 x 1080), 4GB DDR4-3200Mhz, 1TB + 512GB SSD PCIe NVMe, Intel UHD Graphics, WiFi 5, BT 4, USB Type-C, замок Kensington, Cam, Eng-Rus, SLATE GREY https://www.link.kg/catalog/1/41488470",*  37474.5 ⊆   *,415 $
" Ноутбук ASUS X509FA-BR952T Intel Core i3-10110U (4M Cache, up to 4,10 GHz) ,12GB DDR4,1TB HDD+256GB SSD m.2 NVMe, Intel UHD Graph 620,15.6"" HD, Webcam,Wi-Fi ,Bluetooth ,Win10H, Silver[90NB0MZ1-M17820](*id 12) https://www.link.kg/catalog/1/41493249",*  35487.9 ⊆   *,393 $
" Lenovo Ideapad S145-15AST Black A6-9225 (up to 3.00Ghz), 8GB DDR4, 256GB SSD, AMD Radeon R7 M445 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374214",*  36120 ⊆   *,400 $
" Lenovo Ideapad S145 Black Ryzen 3 3200U (up to 3.5Ghz), 4GB, 128GB M.2 NVMe PCIe, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374152",*  36120 ⊆   *,400 $
" Lenovo Ideapad 3 15ITL6 Arctic Grey Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 500GB, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374027",*  36120 ⊆   *,400 $
" HP 240 G8 Black Intel Pentium Quad Core N5030 (up to 3.1Ghz), 16GB, 512GB SSD, Intel HD Graphics, 14"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374332",*  36210.3 ⊆   *,401 $
" Ноутбук DELL Vostro 3400 14"" HD i3-1115G4 1.7-4.1GHz, 16GB, 512GB SSD m.2 NVMe, Webcam, Wi-Fi, Bluetooth, Eng-Rus, LAN, RJ-45, серый(*id 12) https://www.link.kg/catalog/1/41493235",*  35578.2 ⊆   *,394 $
" Lenovo Ideapad 3-15IML05 Platinum Grey Intel Pentium 6405U (2.4Ghz), 8GB, 1TB, Nvidia GeForce MX130 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus https://www.link.kg/catalog/1/41374173",*  36210.3 ⊆   *,401 $
" новая позиция4Acer Aspire 3 A315-59 i3-1215U 1.2-4.4GHz,8GB,SSD 512GB,15.6""FHD IPS RUS MOONSTONE PURPLE (12 СЦ) https://www.link.kg/catalog/1/41503251",*  35668.5 ⊆   *,395 $
